Date,Close,High,Low,Open,Volume,Symbol
2015-03-19,28.324617385864258,28.71338664410161,28.30240233865916,28.602309713176652,183238000,AAPL
2015-03-20,27.969173431396484,28.524556428562374,27.804780037116988,28.491234702958103,274780400,AAPL
2015-03-23,28.26019287109375,28.402371208638087,28.106906162375846,28.240199836860707,150838800,AAPL
2015-03-24,28.144676208496094,28.44458191910523,28.11579511873549,28.264639509679526,131369200,AAPL
2015-03-25,27.40934181213379,28.17355160991336,27.40934181213379,28.111348802168397,206620800,AAPL
2015-03-26,27.600393295288086,27.742571620841588,27.236061124194826,27.271606553032868,190291600,AAPL
2015-03-27,27.380470275878906,27.70259277763518,27.30493875763532,27.673713378583198,158184800,AAPL
2015-03-30,28.073585510253906,28.080249855252642,27.54708022165996,27.55818859325754,188398800,AAPL
2015-03-31,27.642602920532227,28.10023929752984,27.627052219223547,28.011377420809122,168362400,AAPL
2015-04-01,27.602619171142578,27.79589365397358,27.347141874039412,27.729246813025078,162485600,AAPL
2015-04-02,27.840320587158203,27.893637036917603,27.589287345262466,27.77589576687005,128880400,AAPL
2015-04-06,28.29129981994629,28.32684525874695,27.620395764132066,27.651497175632738,148776000,AAPL
2015-04-07,27.993616104125977,28.462359318870586,27.986951757669406,28.35572638576562,140049200,AAPL
2015-04-08,27.902524948120117,28.080248717080543,27.762568624120924,27.958063414057815,149316800,AAPL
2015-04-09,28.115793228149414,28.12023725469051,27.693702231319484,27.958064183930947,129936000,AAPL
2015-04-10,28.235755920410156,28.260192981167595,27.82699362210292,27.98027863651839,160752000,AAPL
2015-04-13,28.180217742919922,28.562324360961306,28.1269012893116,28.51789087563862,145460400,AAPL
2015-04-14,28.05803871154785,28.277970601609738,27.971398824708327,28.21354576615731,102098400,AAPL
2015-04-15,28.164670944213867,28.24242446960834,27.99361318834602,28.082475086611023,115881600,AAPL
2015-04-16,28.029155731201172,28.235758915493303,28.01582704024673,28.053592794550752,113476000,AAPL
2015-04-17,27.713693618774414,28.022487343944757,27.64926879695406,27.891417382065,207828000,AAPL
2015-04-20,28.34683609008789,28.4623553673972,27.80700206835276,27.89586396353667,188217200,AAPL
2015-04-21,28.193553924560547,28.48013098094247,28.140235765089624,28.457917623512692,129740400,AAPL
2015-04-22,28.57342529296875,28.628963751952003,28.062472487262376,28.21131515056167,150618000,AAPL
2015-04-23,28.806692123413086,28.973307527112027,28.46679697105117,28.50234240405872,183083600,AAPL
2015-04-24,28.942197799682617,29.019952988306823,28.708935623608095,28.98885159081676,178103600,AAPL
2015-04-27,29.46870994567871,29.575346245548285,29.135479135634252,29.393178442287084,387816800,AAPL
2015-04-28,29.004404067993164,29.888575379490185,28.784473941475714,29.870806055766316,475696000,AAPL
2015-04-29,28.57787322998047,29.233226457714377,28.502341728977694,28.915548055956197,253544400,AAPL
2015-04-30,27.80255889892578,28.57787547888214,27.675931252944945,28.57787547888214,332781600,AAPL
2015-05-01,28.64674186706543,28.90888520558984,27.835881568938238,28.013603654255334,234050400,AAPL
2015-05-04,28.591205596923828,29.006635685468652,28.493457340795633,28.768929390811504,203953200,AAPL
2015-05-05,27.946958541870117,28.535664962892916,27.942514515164522,28.469018121505634,197085600,AAPL
2015-05-06,27.771459579467773,28.15800689181304,27.40490530461807,28.115797108344967,288564000,AAPL
2015-05-07,27.943225860595703,28.12615286272981,27.66660321192148,27.833914556628738,175763600,AAPL
2015-05-08,28.469703674316406,28.469703674316406,28.132849635444217,28.26000621009435,222201600,AAPL
2015-05-11,28.179689407348633,28.456310328431748,28.025762439836637,28.418386835617703,168143200,AAPL
2015-05-12,28.079303741455078,28.30461510965887,27.845067196000144,28.019070708862035,192640000,AAPL
2015-05-13,28.110538482666016,28.373775078379587,28.079307166393143,28.14176979893889,138776800,AAPL
2015-05-14,28.766401290893555,28.766401290893555,28.36708631302993,28.42285677051672,180814000,AAPL
2015-05-15,28.72624969482422,28.88686889308668,28.601324408166477,28.79317492809337,152832000,AAPL
2015-05-18,29.04302406311035,29.161257160981794,28.634783904740452,28.63924649445973,203531600,AAPL
2015-05-19,29.016254425048828,29.196950157503426,28.920327470857302,29.154564066392645,178532800,AAPL
2015-05-20,29.014020919799805,29.21925578540813,28.853401737330955,29.000636555253806,145819600,AAPL
2015-05-21,29.310710906982422,29.364251752243845,28.962703922676564,29.016244767937987,158921600,AAPL
2015-05-22,29.567264556884766,29.66319151483739,29.31295140420748,29.35757049383677,182384000,AAPL
2015-05-26,28.915864944458008,29.649806051808497,28.804324032431605,29.580651230985488,282790400,AAPL
2015-05-27,29.455730438232422,29.504808724983548,29.011799668019176,29.076491916576888,183332800,AAPL
2015-05-28,29.397724151611328,29.43564765535413,29.246030136640115,29.41557110701242,122933200,AAPL
2015-05-29,29.063095092773438,29.32410037647806,28.978322923995577,29.275022110760137,203538000,AAPL
2015-06-01,29.12110137939453,29.310722301615094,29.011793458266705,29.06310132744831,128451200,AAPL
2015-06-02,28.99171257019043,29.147869151254092,28.848940352652487,28.969403028342118,134670400,AAPL
2015-06-03,29.027400970458984,29.210329669290964,28.978322705111765,29.147867041386856,123934000,AAPL
2015-06-04,28.857868194580078,29.130028323353766,28.75748204307215,28.906946473798865,153800400,AAPL
2015-06-05,28.699472427368164,28.931479407354722,28.634780202616195,28.889093320398054,142507200,AAPL
2015-06-08,28.509855270385742,28.824401431399306,28.293465647897676,28.75524321274129,210699200,AAPL
2015-06-09,28.425086975097656,28.572321802981325,28.0235406937391,28.2644677817625,224301600,AAPL
2015-06-10,28.75078582763672,28.853401557823254,28.521010125158224,28.536625784357813,156349200,AAPL
2015-06-11,28.68608856201172,29.040787815926894,28.66154942724008,28.81770601035133,141563600,AAPL
2015-06-12,28.36931800842285,28.628093767290103,28.35593364226745,28.596862444941216,147544800,AAPL
2015-06-15,28.31354522705078,28.384931343996573,28.043616419162653,28.130618196003486,175955600,AAPL
2015-06-16,28.465234756469727,28.521005201408723,28.190845120478034,28.33807821008796,125976400,AAPL
2015-06-17,28.398311614990234,28.527697755436247,28.273384659348007,28.492005555237707,131672400,AAPL
2015-06-18,28.527700424194336,28.62362566779641,28.38046731888597,28.382698613475533,141628800,AAPL
2015-06-19,28.242164611816406,28.514324767558886,28.197548918276162,28.489785625517868,218867600,AAPL
2015-06-22,28.467472076416016,28.56785821776298,28.34923898043604,28.4407016444665,136157200,AAPL
2015-06-23,28.338083267211914,28.467471131035477,28.304620653881102,28.438471107204354,121075600,AAPL
2015-06-24,28.57901382446289,28.956022667693063,28.358163285862766,28.378239833926724,221123600,AAPL
2015-06-25,28.442934036254883,28.822172475946548,28.442934036254883,28.74632546879995,127752400,AAPL
2015-06-26,28.275619506835938,28.552240475555756,28.222080348820942,28.480854364209378,176267200,AAPL
2015-06-29,27.78037452697754,28.213153736274986,27.769221458869445,27.987840655952414,196645600,AAPL
2015-06-30,27.981155395507812,28.135082410490618,27.853998814167916,28.012386717101517,177482800,AAPL
2015-07-01,28.242164611816406,28.318013333210356,28.106084533945165,28.309089854106386,120955200,AAPL
2015-07-02,28.206464767456055,28.26223522028511,28.05699866037003,28.20423347278873,108844000,AAPL
2015-07-06,28.108301162719727,28.159610715300094,27.851756803775352,27.871835046777658,112241600,AAPL
2015-07-07,28.039152145385742,28.141769569729256,27.610833793456596,28.083767824846724,187787200,AAPL
2015-07-08,27.343135833740234,27.804915086186213,27.33644365213623,27.76922288363849,243046400,AAPL
2015-07-09,26.785436630249023,27.675532700928322,26.595817405444773,27.628685718469345,314380000,AAPL
2015-07-10,27.501527786254883,27.628684361535427,27.039748465290874,27.202598950394385,245418000,AAPL
2015-07-13,28.0324649810791,28.05477282480238,27.73353442885316,27.89192233186163,165762000,AAPL
2015-07-14,28.021312713623047,28.190855404641713,27.89415612085393,28.117237981991295,127072400,AAPL
2015-07-15,28.29123878479004,28.364856200215463,28.014617780682237,28.045849102017986,134596800,AAPL
2015-07-16,28.668237686157227,28.681625451984694,28.409463712129085,28.496465468239993,144889600,AAPL
2015-07-17,28.915864944458008,28.915864944458008,28.62362829958219,28.795402257211233,184658800,AAPL
2015-07-20,29.4624080657959,29.663180277232627,29.156783756619426,29.21701678163338,235600800,AAPL
2015-07-21,29.167953491210938,29.652040723851933,29.072029924337144,29.63642676355207,307025600,AAPL
2015-07-22,27.934309005737305,27.99677165024984,27.213753894871886,27.213753894871886,461802400,AAPL
2015-07-23,27.920921325683594,28.351467603111896,27.898611782166114,28.152924920056645,203998000,AAPL
2015-07-24,27.77368927001953,28.050310276957866,27.63984050549965,27.95661631199189,168649200,AAPL
2015-07-27,27.387746810913086,27.575136373552354,27.242745029107155,27.459132905733103,177822000,AAPL
2015-07-28,27.523832321166992,27.642067106761964,27.33867571764468,27.523832321166992,134472400,AAPL
2015-07-29,27.436832427978516,27.55060463216349,27.276213246065424,27.47252633594996,148046800,AAPL
2015-07-30,27.29852294921875,27.343138632464825,27.1512881309441,27.28736817741762,134513200,AAPL
2015-07-31,27.059823989868164,27.358752795623563,26.972822220910746,27.349829319066504,171540000,AAPL
2015-08-03,26.421810150146484,27.34313741374917,26.216573591216193,27.104439944865323,279904000,AAPL
2015-08-04,25.574098587036133,26.25672838166463,25.264015006993834,26.19426574712073,496554400,AAPL
2015-08-05,25.743640899658203,26.19872799073188,25.007470254866853,25.19708945065277,397250400,AAPL
2015-08-06,25.79966926574707,26.10667542051298,25.573337945863234,25.987907127771592,211612000,AAPL
2015-08-07,25.88706398010254,26.05065161995523,25.658491272988158,25.67641901345925,154681600,AAPL
2015-08-10,26.8282470703125,26.888751051054925,26.11339430736292,26.11339430736292,219806400,AAPL
2015-08-11,25.432153701782227,26.48314379074808,25.39629993693712,26.400229288163885,388331200,AAPL
2015-08-12,25.824316024780273,25.864652581979026,24.567161986716236,25.217027981725828,404870000,AAPL
2015-08-13,25.804147720336914,26.084262216411602,25.66745170947781,26.003589104767435,194143200,AAPL
2015-08-14,25.98566246032715,26.0640941805923,25.548684511933267,25.618152362784787,171718000,AAPL
2015-08-17,26.254573822021484,26.364378232100474,25.882580929145096,26.00359060358621,163538800,AAPL
2015-08-18,26.10666847229004,26.317315099765885,25.996864079315262,26.0909821304365,138242800,AAPL
2015-08-19,25.77277183532715,26.1111488736232,25.698821207216227,26.017030824945476,193146000,AAPL
2015-08-20,25.243921279907227,25.624876349203426,25.015346870582803,25.564372364196007,274006400,AAPL
2015-08-21,23.699926376342773,25.075848563806566,23.675276165355385,24.746433662141552,513102000,AAPL
2015-08-24,23.108322143554688,24.381162265078455,20.616423395872122,21.25956678468572,648825200,AAPL
2015-08-25,23.24725914001465,24.898814636838587,23.193477641585982,24.898814636838587,414406400,AAPL
2015-08-26,24.580612182617188,24.625429826094532,23.540827124854484,23.99797255931064,387098400,AAPL
2015-08-27,25.30442237854004,25.376131620216796,24.654556414147635,25.14980034129892,338464400,AAPL
2015-08-28,25.3873348236084,25.391815902863165,24.99517456601919,25.13635164326541,212657600,AAPL
2015-08-31,25.268566131591797,25.66520746167961,25.09825605819991,25.104978531809078,224917200,AAPL
2015-09-01,24.139148712158203,25.071368928809964,24.058475595083692,24.683691397569483,307383600,AAPL
2015-09-02,25.174448013305664,25.174448013305664,24.455114225615663,24.701616338576237,247555200,AAPL
2015-09-03,24.732994079589844,25.273054024553623,24.659043430585424,25.20806724600581,212935600,AAPL
2015-09-04,24.48648452758789,24.75091264237606,24.316176169352293,24.41925808397372,199985200,AAPL
2015-09-08,25.167736053466797,25.223758973510794,24.721794088628048,25.04224525966707,219374400,AAPL
2015-09-09,24.68368911743164,25.550922481347587,24.59853321856181,25.4926598985961,340043200,AAPL
2015-09-10,25.225988388061523,25.385093200258346,24.627664296486913,24.71057708457534,251571200,AAPL
2015-09-11,25.59349822998047,25.59349822998047,25.044474562517546,25.051197036127483,199662000,AAPL
2015-09-14,25.840003967285156,26.194069134635672,25.739163422891462,26.124601280039276,233453600,AAPL
2015-09-15,26.057369232177734,26.113392128431876,25.64055874727226,25.978937519358556,173364800,AAPL
2015-09-16,26.086498260498047,26.115629546628753,25.86912918257928,26.050642791706853,148694000,AAPL
2015-09-17,25.528512954711914,26.104428259816004,25.483695321581934,25.918433543611794,256450400,AAPL
2015-09-18,25.423192977905273,25.61367221795262,25.06912952639982,25.14531985467209,297141200,AAPL
2015-09-21,25.81759262084961,25.853448096928165,25.470251672175387,25.472491357167897,200888000,AAPL
2015-09-22,25.4119815826416,25.5867727144517,25.21477992855201,25.40749879431258,201384800,AAPL
2015-09-23,25.618144989013672,25.707781947666117,25.38957236864858,25.46352127808027,143026800,AAPL
2015-09-24,25.770530700683594,25.88257648633874,25.181170483623408,25.378370450890582,200878000,AAPL
2015-09-25,25.705547332763672,26.149249454783625,25.550923581051936,26.09322655456149,224607600,AAPL
2015-09-28,25.196861267089844,25.674175782638905,25.196861267089844,25.51282954930308,208436000,AAPL
2015-09-29,24.439430236816406,25.436638918856183,24.17052099091989,25.28425655693261,293461600,AAPL
2015-09-30,24.717300415039062,24.995173478183187,24.36547672478694,24.688167417260352,265892000,AAPL
2015-10-01,24.555959701538086,24.564923571343716,24.04727077558962,24.441672498620512,255716400,AAPL
2015-10-02,24.735231399536133,24.876410208622598,24.101053439948966,24.204135375817142,232079200,AAPL
2015-10-05,24.824861526489258,24.95707642944402,24.44166518283313,24.62317879043792,208258800,AAPL
2015-10-06,24.943632125854492,25.0399915694046,24.59853090266767,24.791249789767882,192787200,AAPL
2015-10-07,24.824861526489258,25.046711681304316,24.517857198533786,25.039989208383076,187062400,AAPL
2015-10-08,24.53803062438965,24.69265437816253,24.248952250228,24.69265437816253,247918400,AAPL
2015-10-09,25.125150680541992,25.161004447325563,24.535788681322458,24.65007587545633,211064400,AAPL
2015-10-12,25.00861930847168,25.266324960425933,24.972765545678314,25.2618438812079,121868800,AAPL
2015-10-13,25.051198959350586,25.19909851917271,24.802457158588552,24.833829844298798,132197200,AAPL
2015-10-14,24.69713592529297,24.990695384826164,24.551476038080967,24.93915527238215,177849600,AAPL
2015-10-15,25.066883087158203,25.12066458509717,24.7598770216274,24.858477859251334,150694000,AAPL
2015-10-16,24.883127212524414,25.09825490656156,24.76884003736367,25.04895448944583,156930400,AAPL
2015-10-19,25.037748336791992,25.042229415299417,24.674719429111256,24.829343137700178,119036800,AAPL
2015-10-20,25.494897842407227,25.584534814719742,24.83382837725812,24.95035524448626,195871200,AAPL
2015-10-21,25.492660522460938,25.900507160118128,25.479213864072698,25.546442026964304,167180800,AAPL
2015-10-22,25.882579803466797,25.882579803466797,25.568851221488128,25.62039304175565,166616400,AAPL
2015-10-23,26.684825897216797,26.718439976330387,26.068574048972295,26.151486839811653,237467600,AAPL
2015-10-26,25.833274841308594,26.471935447301785,25.752601742690196,26.460731895077686,265335200,AAPL
2015-10-27,25.669694900512695,26.11563673075913,25.544202434904744,25.860172429236382,279537600,AAPL
2015-10-28,26.727399826049805,26.734124009038084,26.00806611776851,26.20302639203805,342205600,AAPL
2015-10-29,27.009754180908203,27.045609649466968,26.503306800454087,26.599666235102223,204909200,AAPL
2015-10-30,26.77895164489746,27.164389548816906,26.76774637874583,27.112847718076413,197461200,AAPL
2015-11-02,27.155418395996094,27.195754949768546,26.803594675190933,27.070264209002307,128813200,AAPL
2015-11-03,27.466907501220703,27.67307136407972,27.04785559133018,27.06802472448119,182076000,AAPL
2015-11-04,27.33917236328125,27.747018964575663,27.254018179602827,27.592395229520825,179544400,AAPL
2015-11-05,27.21314811706543,27.611489079385166,27.04661097037331,27.422445474300787,158210800,AAPL
2015-11-06,27.244651794433594,27.41343990989622,27.145630600923205,27.255905022265036,132169200,AAPL
2015-11-09,27.134374618530273,27.41343712700554,27.017348959170107,27.222144292300733,135485600,AAPL
2015-11-10,26.2791805267334,26.57174724647798,26.11939466862718,26.30843822890864,236511600,AAPL
2015-11-11,26.130653381347656,26.425469434694342,25.928107280307252,26.18916708098192,180872000,AAPL
2015-11-12,26.04288101196289,26.290436569106728,26.027127523335597,26.16440866008837,130102400,AAPL
2015-11-13,25.282211303710938,26.009126294308526,25.266457813116027,25.925856862877318,183249600,AAPL
2015-11-16,25.696304321289062,25.70980682190247,24.98064259975126,25.06616129863884,152426800,AAPL
2015-11-17,25.586023330688477,25.892092524100093,25.502753925259924,25.862834824273246,110467600,AAPL
2015-11-18,26.396207809448242,26.441217281405347,25.99336668252736,26.05188036967263,186698800,AAPL
2015-11-19,26.73153305053711,26.949832595551136,26.27693120190066,26.47497528260345,173183200,AAPL
2015-11-20,26.84856414794922,26.988094560769092,26.747290246352513,26.826057691815596,137148400,AAPL
2015-11-23,26.49972915649414,26.94533045320488,26.407457513189943,26.841805584180257,129930000,AAPL
2015-11-24,26.754039764404297,26.859813920179256,26.35795157371696,26.405212037935286,171212800,AAPL
2015-11-25,26.562746047973633,26.83280804222794,26.537990322241956,26.828306064639612,85553200,AAPL
2015-11-27,26.513229370117188,26.648261199127013,26.46596891676416,26.621254489924844,52185600,AAPL
2015-11-30,26.62350845336914,26.873314961150975,26.499729835278604,26.553741542717557,156721200,AAPL
2015-12-01,26.407468795776367,26.73829385608818,26.299445337512452,26.72479135305567,139409600,AAPL
2015-12-02,26.168912887573242,26.58075636025735,26.123903403816158,26.40746624208892,133546400,AAPL
2015-12-03,25.92585563659668,26.283687358901076,25.705306778699796,26.229675638987786,166278000,AAPL
2015-12-04,26.787796020507812,26.837307470435537,25.905597310708824,25.946106522740475,231108000,AAPL
2015-12-07,26.619014739990234,26.974595501438618,26.513240563875687,26.776551368012537,128336800,AAPL
2015-12-08,26.607759475708008,26.691027181077096,26.29943923103996,26.44797188091549,137238000,AAPL
2015-12-09,26.020368576049805,26.486223564219046,25.89884096387509,26.474970339813602,185445600,AAPL
2015-12-10,26.1441593170166,26.31744944950611,25.99562663474177,26.114903321856897,116850800,AAPL
2015-12-11,25.471250534057617,25.968612614008652,25.39698335529081,25.92360313918105,187544800,AAPL
2015-12-14,25.313720703125,25.35873018692822,24.708333359061726,25.246204760418422,257274800,AAPL
2015-12-15,24.865861892700195,25.385730397420048,24.834354918717334,25.192186576096002,213292400,AAPL
2015-12-16,25.057157516479492,25.203440893124053,24.48552994368631,24.99639455045869,224954000,AAPL
2015-12-17,24.526039123535156,25.261954549588157,24.526039123535156,25.2101921054981,179091200,AAPL
2015-12-18,23.862140655517578,24.64756761837241,23.8126291952399,24.510288183513854,385813200,AAPL
2015-12-21,24.15470314025879,24.163705378434678,23.7586132455266,24.14344991328859,190362400,AAPL
2015-12-22,24.132198333740234,24.242472746324506,23.95665726531862,24.17045655812642,131157600,AAPL
2015-12-23,24.442768096923828,24.49677980942645,24.12544563734299,24.141199125031314,130629600,AAPL
2015-12-24,24.312240600585938,24.53054017780593,24.294236122320022,24.53054017780593,54281600,AAPL
2015-12-28,24.03993034362793,24.235725189970832,23.895897945284286,24.213218732665815,106816800,AAPL
2015-12-29,24.47202491760254,24.62731052796695,24.048930007408522,24.071434745301563,123724800,AAPL
2015-12-30,24.152450561523438,24.463020031640784,24.1209435884826,24.436015035892215,100855200,AAPL
2015-12-31,23.68885040283203,24.08718960898984,23.58982749004638,24.082689347954826,163649200,AAPL
2016-01-04,23.7091064453125,23.713608423784326,22.955186449441953,23.092467603803655,270597600,AAPL
2016-01-05,23.114971160888672,23.82163064861039,23.047456940285645,23.79912590840938,223164000,AAPL
2016-01-06,22.66261863708496,23.038454840426148,22.47582774698311,22.631111657212283,273829600,AAPL
2016-01-07,21.706151962280273,22.534339089007176,21.70165170114115,22.208016070870872,324377600,AAPL
2016-01-08,21.820924758911133,22.304784308939336,21.775915286955563,22.178756413862704,283192000,AAPL
2016-01-11,22.174257278442383,22.29353393971297,21.9064462500791,22.273280189837518,198957600,AAPL
2016-01-12,22.496082305908203,22.660370178573043,22.24402474087501,22.628863197569107,196616800,AAPL
2016-01-13,21.917701721191406,22.77289562148932,21.89744796924307,22.577100767646975,249758400,AAPL
2016-01-14,22.397056579589844,22.613106875133813,21.546364765015802,22.04597785408347,252680400,AAPL
2016-01-15,21.85918617248535,21.989716064011326,21.460846964830314,21.649888835039064,319335600,AAPL
2016-01-19,21.753416061401367,22.201266773710493,21.492356250325585,22.14725505028168,212350800,AAPL
2016-01-20,21.782672882080078,22.097744428563974,21.02425086796548,21.4023363803458,289337600,AAPL
2016-01-21,21.672395706176758,22.027974714138363,21.36632643874029,21.84343310144887,208646000,AAPL
2016-01-22,22.824649810791016,22.833652048076623,22.138245958525182,22.19675792537983,263202000,AAPL
2016-01-25,22.379058837890625,22.849414327314413,22.327296382828717,22.847163337876452,207178000,AAPL
2016-01-26,22.502832412719727,22.7031275176358,22.070735223485162,22.48932991211915,300308000,AAPL
2016-01-27,21.024246215820312,21.746659108426698,21.006241738976197,21.61387995495452,533478800,AAPL
2016-01-28,21.175033569335938,21.271805503136676,20.79244781263631,21.10751934480162,222715200,AAPL
2016-01-29,21.90644645690918,21.90644645690918,21.233544971670028,21.33256788400009,257666000,AAPL
2016-02-01,21.70165252685547,21.764666487210278,21.46985043683529,21.71065476647782,163774000,AAPL
2016-02-02,21.262807846069336,21.61388666857323,21.217796639977845,21.474354505192526,149428800,AAPL
2016-02-03,21.68364906311035,21.793923498895694,21.17278438887882,21.379830758884445,183857200,AAPL
2016-02-04,21.85787010192871,22.02304938559196,21.538827548987342,21.69042934170642,185886800,AAPL
2016-02-05,21.27409553527832,21.930284768598725,21.199427077260204,21.839775611189257,185672400,AAPL
2016-02-08,21.498106002807617,21.654232529241604,21.052349828551243,21.07271348257014,216085600,AAPL
2016-02-09,21.493574142456055,21.7085335517024,21.253726404495982,21.33518445254245,177324800,AAPL
2016-02-10,21.33066177368164,21.801307972120107,21.292195946026556,21.7040109380806,169374400,AAPL
2016-02-11,21.201679229736328,21.432477565937162,20.95051724839192,21.222044601197734,200298800,AAPL
2016-02-12,21.267311096191406,21.382710333742793,21.045565437246715,21.312566545387476,161405600,AAPL
2016-02-16,21.866931915283203,21.914448841105195,21.40759990601844,21.500370553675044,196231600,AAPL
2016-02-17,22.20180892944336,22.222172580506005,21.75605281989877,21.87371349855906,179452800,AAPL
2016-02-18,21.78095245361328,22.37604744487206,21.742484885274376,22.364733149539603,156084000,AAPL
2016-02-19,21.731159210205078,21.894075297350927,21.676854423262476,21.722108124661634,141496800,AAPL
2016-02-22,21.921226501464844,21.925752907328235,21.704005630608744,21.792251555446594,137123200,AAPL
2016-02-23,21.425701141357422,21.835253002769754,21.394023192205015,21.812626142849286,127770400,AAPL
2016-02-24,21.74473762512207,21.808093505328504,21.11570177690352,21.265042117091483,145022800,AAPL
2016-02-25,21.894079208374023,21.894079208374023,21.55240800492678,21.7334262954955,110330800,AAPL
2016-02-26,21.92801856994629,22.179178881360585,21.853348401686738,21.993635925463597,115964400,AAPL
